cell_or_molecular_dysfunction	affects	organ_or_tissue_function
cell_or_molecular_dysfunction	affects	organism
cell_or_molecular_dysfunction	affects	organism_function
cell_or_molecular_dysfunction	affects	pathologic_function
cell_or_molecular_dysfunction	affects	physiologic_function
cell_or_molecular_dysfunction	affects	plant
cell_or_molecular_dysfunction	affects	reptile
cell_or_molecular_dysfunction	affects	rickettsia_or_chlamydia
cell_or_molecular_dysfunction	affects	vertebrate
cell_or_molecular_dysfunction	affects	virus
chemical	affects	biologic_function
chemical	affects	cell_function
chemical	affects	cell_or_molecular_dysfunction
chemical	affects	disease_or_syndrome
chemical	affects	experimental_model_of_disease
chemical	affects	genetic_function
chemical	affects	mental_process
chemical	affects	mental_or_behavioral_dysfunction
chemical	affects	molecular_function
chemical	affects	natural_phenomenon_or_process
chemical	affects	neoplastic_process
chemical	affects	organ_or_tissue_function
chemical	affects	organism_function
chemical	affects	pathologic_function
chemical	affects	physiologic_function
chemical_viewed_functionally	affects	biologic_function
chemical_viewed_functionally	affects	cell_function
chemical_viewed_functionally	affects	cell_or_molecular_dysfunction
chemical_viewed_functionally	affects	disease_or_syndrome
chemical_viewed_functionally	affects	experimental_model_of_disease
chemical_viewed_functionally	affects	genetic_function
chemical_viewed_functionally	affects	mental_process
chemical_viewed_functionally	affects	mental_or_behavioral_dysfunction
chemical_viewed_functionally	affects	molecular_function
chemical_viewed_functionally	affects	natural_phenomenon_or_process
chemical_viewed_functionally	affects	neoplastic_process
chemical_viewed_functionally	affects	organ_or_tissue_function
chemical_viewed_functionally	affects	organism_function
chemical_viewed_functionally	affects	pathologic_function
chemical_viewed_functionally	affects	physiologic_function
chemical_viewed_structurally	affects	biologic_function
chemical_viewed_structurally	affects	cell_function
chemical_viewed_structurally	affects	cell_or_molecular_dysfunction
chemical_viewed_structurally	affects	disease_or_syndrome
chemical_viewed_structurally	affects	experimental_model_of_disease
chemical_viewed_structurally	affects	genetic_function
chemical_viewed_structurally	affects	mental_process
chemical_viewed_structurally	affects	mental_or_behavioral_dysfunction
chemical_viewed_structurally	affects	molecular_function
chemical_viewed_structurally	affects	natural_phenomenon_or_process
chemical_viewed_structurally	affects	neoplastic_process
chemical_viewed_structurally	affects	organ_or_tissue_function
chemical_viewed_structurally	affects	organism_function
chemical_viewed_structurally	affects	pathologic_function
chemical_viewed_structurally	affects	physiologic_function
congenital_abnormality	affects	alga
congenital_abnormality	affects	amphibian
congenital_abnormality	affects	animal
congenital_abnormality	affects	archaeon
congenital_abnormality	affects	bacterium
congenital_abnormality	affects	bird
congenital_abnormality	affects	cell_function
congenital_abnormality	affects	fish
congenital_abnormality	affects	fungus
congenital_abnormality	affects	genetic_function
congenital_abnormality	affects	human
congenital_abnormality	affects	invertebrate
congenital_abnormality	affects	mammal
congenital_abnormality	affects	mental_process
congenital_abnormality	affects	molecular_function
congenital_abnormality	affects	organ_or_tissue_function
congenital_abnormality	affects	organism
congenital_abnormality	affects	organism_function
congenital_abnormality	affects	physiologic_function
congenital_abnormality	affects	plant
congenital_abnormality	affects	reptile
congenital_abnormality	affects	rickettsia_or_chlamydia
congenital_abnormality	affects	vertebrate
congenital_abnormality	affects	virus
diagnostic_procedure	affects	biologic_function
diagnostic_procedure	affects	cell_function
diagnostic_procedure	affects	cell_or_molecular_dysfunction
diagnostic_procedure	affects	disease_or_syndrome
diagnostic_procedure	affects	experimental_model_of_disease
diagnostic_procedure	affects	genetic_function
diagnostic_procedure	affects	mental_process
diagnostic_procedure	affects	mental_or_behavioral_dysfunction
diagnostic_procedure	affects	molecular_function
diagnostic_procedure	affects	neoplastic_process
diagnostic_procedure	affects	organ_or_tissue_function
diagnostic_procedure	affects	organism_function
diagnostic_procedure	affects	pathologic_function
diagnostic_procedure	affects	patient_or_disabled_group
diagnostic_procedure	affects	physiologic_function
disease_or_syndrome	affects	alga
disease_or_syndrome	affects	amphibian
disease_or_syndrome	affects	animal
disease_or_syndrome	affects	archaeon
disease_or_syndrome	affects	bacterium
disease_or_syndrome	affects	biologic_function
disease_or_syndrome	affects	bird
disease_or_syndrome	affects	cell_function
disease_or_syndrome	affects	cell_or_molecular_dysfunction
disease_or_syndrome	affects	experimental_model_of_disease
disease_or_syndrome	affects	fish
disease_or_syndrome	affects	fungus
disease_or_syndrome	affects	genetic_function
disease_or_syndrome	affects	human
disease_or_syndrome	affects	invertebrate
disease_or_syndrome	affects	mammal
disease_or_syndrome	affects	mental_process
disease_or_syndrome	affects	mental_or_behavioral_dysfunction
disease_or_syndrome	affects	molecular_function
disease_or_syndrome	affects	natural_phenomenon_or_process
disease_or_syndrome	affects	neoplastic_process
disease_or_syndrome	affects	organ_or_tissue_function
disease_or_syndrome	affects	organism
disease_or_syndrome	affects	organism_function
disease_or_syndrome	affects	pathologic_function
disease_or_syndrome	affects	physiologic_function
disease_or_syndrome	affects	plant
disease_or_syndrome	affects	reptile
disease_or_syndrome	affects	rickettsia_or_chlamydia
disease_or_syndrome	affects	vertebrate
disease_or_syndrome	affects	virus
eicosanoid	affects	biologic_function
eicosanoid	affects	cell_function
eicosanoid	affects	cell_or_molecular_dysfunction
eicosanoid	affects	disease_or_syndrome
eicosanoid	affects	experimental_model_of_disease
eicosanoid	affects	genetic_function
eicosanoid	affects	mental_process
eicosanoid	affects	mental_or_behavioral_dysfunction
eicosanoid	affects	molecular_function
eicosanoid	affects	natural_phenomenon_or_process
eicosanoid	affects	neoplastic_process
eicosanoid	affects	organ_or_tissue_function
eicosanoid	affects	organism_function
eicosanoid	affects	pathologic_function
eicosanoid	affects	physiologic_function
element_ion_or_isotope	affects	biologic_function
element_ion_or_isotope	affects	cell_function
element_ion_or_isotope	affects	cell_or_molecular_dysfunction
element_ion_or_isotope	affects	disease_or_syndrome
element_ion_or_isotope	affects	experimental_model_of_disease
element_ion_or_isotope	affects	genetic_function
element_ion_or_isotope	affects	mental_process
element_ion_or_isotope	affects	mental_or_behavioral_dysfunction
element_ion_or_isotope	affects	molecular_function
element_ion_or_isotope	affects	natural_phenomenon_or_process
element_ion_or_isotope	affects	neoplastic_process
element_ion_or_isotope	affects	organ_or_tissue_function
element_ion_or_isotope	affects	organism_function
element_ion_or_isotope	affects	pathologic_function
element_ion_or_isotope	affects	physiologic_function
enzyme	affects	biologic_function
enzyme	affects	cell_function
enzyme	affects	cell_or_molecular_dysfunction
enzyme	affects	disease_or_syndrome
enzyme	affects	experimental_model_of_disease
enzyme	affects	genetic_function
enzyme	affects	mental_process
enzyme	affects	mental_or_behavioral_dysfunction
enzyme	affects	molecular_function
enzyme	affects	natural_phenomenon_or_process
enzyme	affects	neoplastic_process
enzyme	affects	organ_or_tissue_function
enzyme	affects	organism_function
enzyme	affects	pathologic_function
enzyme	affects	physiologic_function
experimental_model_of_disease	affects	alga
experimental_model_of_disease	affects	amphibian
experimental_model_of_disease	affects	animal
experimental_model_of_disease	affects	archaeon
experimental_model_of_disease	affects	bacterium
experimental_model_of_disease	affects	biologic_function
experimental_model_of_disease	affects	bird
experimental_model_of_disease	affects	cell_function
experimental_model_of_disease	affects	cell_or_molecular_dysfunction
experimental_model_of_disease	affects	disease_or_syndrome
experimental_model_of_disease	affects	fish
experimental_model_of_disease	affects	fungus
experimental_model_of_disease	affects	genetic_function
experimental_model_of_disease	affects	human
experimental_model_of_disease	affects	invertebrate
experimental_model_of_disease	affects	mammal
experimental_model_of_disease	affects	mental_process
experimental_model_of_disease	affects	mental_or_behavioral_dysfunction
experimental_model_of_disease	affects	molecular_function
experimental_model_of_disease	affects	natural_phenomenon_or_process
experimental_model_of_disease	affects	neoplastic_process
experimental_model_of_disease	affects	organ_or_tissue_function
experimental_model_of_disease	affects	organism
experimental_model_of_disease	affects	organism_function
experimental_model_of_disease	affects	pathologic_function
experimental_model_of_disease	affects	physiologic_function
experimental_model_of_disease	affects	plant
experimental_model_of_disease	affects	reptile
experimental_model_of_disease	affects	rickettsia_or_chlamydia
experimental_model_of_disease	affects	vertebrate
experimental_model_of_disease	affects	virus
food	affects	biologic_function
food	affects	cell_function
food	affects	cell_or_molecular_dysfunction
food	affects	disease_or_syndrome
food	affects	experimental_model_of_disease
food	affects	genetic_function
food	affects	mental_process
food	affects	mental_or_behavioral_dysfunction
food	affects	molecular_function
food	affects	neoplastic_process
food	affects	organ_or_tissue_function
food	affects	organism_function
food	affects	pathologic_function
food	affects	physiologic_function
gene_or_genome	affects	cell_function
gene_or_genome	affects	genetic_function
gene_or_genome	affects	mental_process
gene_or_genome	affects	molecular_function
gene_or_genome	affects	organ_or_tissue_function
gene_or_genome	affects	organism_function
gene_or_genome	affects	physiologic_function
genetic_function	affects	alga
genetic_function	affects	amphibian
genetic_function	affects	animal
genetic_function	affects	archaeon
genetic_function	affects	bacterium
genetic_function	affects	biologic_function
genetic_function	affects	bird
genetic_function	affects	cell_function
genetic_function	affects	cell_or_molecular_dysfunction
genetic_function	affects	clinical_attribute
genetic_function	affects	disease_or_syndrome
genetic_function	affects	experimental_model_of_disease
genetic_function	affects	fish
genetic_function	affects	fungus
genetic_function	affects	human
genetic_function	affects	invertebrate
genetic_function	affects	mammal
genetic_function	affects	mental_process
genetic_function	affects	mental_or_behavioral_dysfunction
genetic_function	affects	molecular_function
genetic_function	affects	natural_phenomenon_or_process
genetic_function	affects	neoplastic_process
genetic_function	affects	organ_or_tissue_function
genetic_function	affects	organism
genetic_function	affects	organism_attribute
genetic_function	affects	organism_function
genetic_function	affects	pathologic_function
genetic_function	affects	physiologic_function
genetic_function	affects	plant
genetic_function	affects	reptile
genetic_function	affects	rickettsia_or_chlamydia
genetic_function	affects	vertebrate
genetic_function	affects	virus
hazardous_or_poisonous_substance	affects	biologic_function
hazardous_or_poisonous_substance	affects	cell_function
hazardous_or_poisonous_substance	affects	cell_or_molecular_dysfunction
hazardous_or_poisonous_substance	affects	disease_or_syndrome
hazardous_or_poisonous_substance	affects	experimental_model_of_disease
hazardous_or_poisonous_substance	affects	genetic_function
hazardous_or_poisonous_substance	affects	mental_process
hazardous_or_poisonous_substance	affects	mental_or_behavioral_dysfunction
hazardous_or_poisonous_substance	affects	molecular_function
hazardous_or_poisonous_substance	affects	natural_phenomenon_or_process
hazardous_or_poisonous_substance	affects	neoplastic_process
hazardous_or_poisonous_substance	affects	organ_or_tissue_function
hazardous_or_poisonous_substance	affects	organism_function
hazardous_or_poisonous_substance	affects	pathologic_function
hazardous_or_poisonous_substance	affects	physiologic_function
health_care_activity	affects	biologic_function
health_care_activity	affects	cell_function
health_care_activity	affects	cell_or_molecular_dysfunction
health_care_activity	affects	disease_or_syndrome
health_care_activity	affects	experimental_model_of_disease
health_care_activity	affects	genetic_function
health_care_activity	affects	mental_process
health_care_activity	affects	mental_or_behavioral_dysfunction
health_care_activity	affects	molecular_function
health_care_activity	affects	neoplastic_process
health_care_activity	affects	organ_or_tissue_function
health_care_activity	affects	organism_function
health_care_activity	affects	pathologic_function
health_care_activity	affects	physiologic_function
hormone	affects	biologic_function
hormone	affects	cell_function
hormone	affects	cell_or_molecular_dysfunction
hormone	affects	disease_or_syndrome
hormone	affects	experimental_model_of_disease
hormone	affects	genetic_function
hormone	affects	mental_process
hormone	affects	mental_or_behavioral_dysfunction
hormone	affects	molecular_function
hormone	affects	natural_phenomenon_or_process
hormone	affects	neoplastic_process
hormone	affects	organ_or_tissue_function
hormone	affects	organism_function
hormone	affects	pathologic_function
hormone	affects	physiologic_function
immunologic_factor	affects	biologic_function
immunologic_factor	affects	cell_function
immunologic_factor	affects	cell_or_molecular_dysfunction
immunologic_factor	affects	disease_or_syndrome
immunologic_factor	affects	experimental_model_of_disease
immunologic_factor	affects	genetic_function
immunologic_factor	affects	mental_process
immunologic_factor	affects	mental_or_behavioral_dysfunction
immunologic_factor	affects	molecular_function
immunologic_factor	affects	natural_phenomenon_or_process
immunologic_factor	affects	neoplastic_process
immunologic_factor	affects	organ_or_tissue_function
immunologic_factor	affects	organism_function
immunologic_factor	affects	pathologic_function
immunologic_factor	affects	physiologic_function
indicator_reagent_or_diagnostic_aid	affects	biologic_function
indicator_reagent_or_diagnostic_aid	affects	cell_function
indicator_reagent_or_diagnostic_aid	affects	cell_or_molecular_dysfunction
indicator_reagent_or_diagnostic_aid	affects	disease_or_syndrome
indicator_reagent_or_diagnostic_aid	affects	experimental_model_of_disease
indicator_reagent_or_diagnostic_aid	affects	genetic_function
indicator_reagent_or_diagnostic_aid	affects	mental_process
indicator_reagent_or_diagnostic_aid	affects	mental_or_behavioral_dysfunction
indicator_reagent_or_diagnostic_aid	affects	molecular_function
indicator_reagent_or_diagnostic_aid	affects	natural_phenomenon_or_process
indicator_reagent_or_diagnostic_aid	affects	neoplastic_process
indicator_reagent_or_diagnostic_aid	affects	organ_or_tissue_function
indicator_reagent_or_diagnostic_aid	affects	organism_function
indicator_reagent_or_diagnostic_aid	affects	pathologic_function
indicator_reagent_or_diagnostic_aid	affects	physiologic_function
individual_behavior	affects	behavior
individual_behavior	affects	mental_process
individual_behavior	affects	social_behavior
inorganic_chemical	affects	biologic_function
inorganic_chemical	affects	cell_function
inorganic_chemical	affects	cell_or_molecular_dysfunction
inorganic_chemical	affects	disease_or_syndrome
inorganic_chemical	affects	experimental_model_of_disease
inorganic_chemical	affects	genetic_function
inorganic_chemical	affects	mental_process
inorganic_chemical	affects	mental_or_behavioral_dysfunction
inorganic_chemical	affects	molecular_function
inorganic_chemical	affects	natural_phenomenon_or_process
inorganic_chemical	affects	neoplastic_process
inorganic_chemical	affects	organ_or_tissue_function
inorganic_chemical	affects	organism_function
inorganic_chemical	affects	pathologic_function
inorganic_chemical	affects	physiologic_function
laboratory_procedure	affects	biologic_function
laboratory_procedure	affects	cell_function
laboratory_procedure	affects	cell_or_molecular_dysfunction
laboratory_procedure	affects	disease_or_syndrome
laboratory_procedure	affects	experimental_model_of_disease
laboratory_procedure	affects	genetic_function
laboratory_procedure	affects	mental_process
laboratory_procedure	affects	mental_or_behavioral_dysfunction
laboratory_procedure	affects	molecular_function
laboratory_procedure	affects	neoplastic_process
laboratory_procedure	affects	organ_or_tissue_function
laboratory_procedure	affects	organism_function
laboratory_procedure	affects	pathologic_function
laboratory_procedure	affects	physiologic_function
lipid	affects	biologic_function
lipid	affects	cell_function
lipid	affects	cell_or_molecular_dysfunction
lipid	affects	disease_or_syndrome
lipid	affects	experimental_model_of_disease
lipid	affects	genetic_function
lipid	affects	mental_process
lipid	affects	mental_or_behavioral_dysfunction
lipid	affects	molecular_function
lipid	affects	natural_phenomenon_or_process
lipid	affects	neoplastic_process
lipid	affects	organ_or_tissue_function
lipid	affects	organism_function
lipid	affects	pathologic_function
lipid	affects	physiologic_function
mental_process	affects	alga
mental_process	affects	amphibian
mental_process	affects	animal
mental_process	affects	archaeon
mental_process	affects	bacterium
mental_process	affects	behavior
mental_process	affects	biologic_function
mental_process	affects	bird
mental_process	affects	cell_function
mental_process	affects	cell_or_molecular_dysfunction
mental_process	affects	clinical_attribute
mental_process	affects	disease_or_syndrome
mental_process	affects	experimental_model_of_disease
mental_process	affects	fish
mental_process	affects	fungus
mental_process	affects	genetic_function
mental_process	affects	human
mental_process	affects	individual_behavior
mental_process	affects	invertebrate
mental_process	affects	mammal
mental_process	affects	mental_or_behavioral_dysfunction
mental_process	affects	molecular_function
mental_process	affects	natural_phenomenon_or_process
mental_process	affects	neoplastic_process
mental_process	affects	organ_or_tissue_function
mental_process	affects	organism
mental_process	affects	organism_attribute
mental_process	affects	organism_function
mental_process	affects	pathologic_function
mental_process	affects	physiologic_function
mental_process	affects	plant
mental_process	affects	reptile
mental_process	affects	rickettsia_or_chlamydia
mental_process	affects	social_behavior
mental_process	affects	vertebrate
mental_process	affects	virus
mental_or_behavioral_dysfunction	affects	alga
mental_or_behavioral_dysfunction	affects	amphibian
mental_or_behavioral_dysfunction	affects	animal
mental_or_behavioral_dysfunction	affects	archaeon
mental_or_behavioral_dysfunction	affects	bacterium
mental_or_behavioral_dysfunction	affects	behavior
mental_or_behavioral_dysfunction	affects	biologic_function
mental_or_behavioral_dysfunction	affects	bird
mental_or_behavioral_dysfunction	affects	cell_function
mental_or_behavioral_dysfunction	affects	cell_or_molecular_dysfunction
mental_or_behavioral_dysfunction	affects	disease_or_syndrome
mental_or_behavioral_dysfunction	affects	experimental_model_of_disease
mental_or_behavioral_dysfunction	affects	fish
mental_or_behavioral_dysfunction	affects	fungus
mental_or_behavioral_dysfunction	affects	genetic_function
mental_or_behavioral_dysfunction	affects	human
mental_or_behavioral_dysfunction	affects	individual_behavior
mental_or_behavioral_dysfunction	affects	invertebrate
mental_or_behavioral_dysfunction	affects	mammal
mental_or_behavioral_dysfunction	affects	mental_process
mental_or_behavioral_dysfunction	affects	molecular_function
mental_or_behavioral_dysfunction	affects	natural_phenomenon_or_process
mental_or_behavioral_dysfunction	affects	neoplastic_process
mental_or_behavioral_dysfunction	affects	organ_or_tissue_function
mental_or_behavioral_dysfunction	affects	organism
mental_or_behavioral_dysfunction	affects	organism_function
mental_or_behavioral_dysfunction	affects	pathologic_function
mental_or_behavioral_dysfunction	affects	physiologic_function
mental_or_behavioral_dysfunction	affects	plant
mental_or_behavioral_dysfunction	affects	reptile
mental_or_behavioral_dysfunction	affects	rickettsia_or_chlamydia
mental_or_behavioral_dysfunction	affects	social_behavior
mental_or_behavioral_dysfunction	affects	vertebrate
mental_or_behavioral_dysfunction	affects	virus
molecular_biology_research_technique	affects	mental_process
molecular_function	affects	alga
molecular_function	affects	amphibian
molecular_function	affects	animal
molecular_function	affects	archaeon
molecular_function	affects	bacterium
molecular_function	affects	biologic_function
molecular_function	affects	bird
molecular_function	affects	cell_function
molecular_function	affects	cell_or_molecular_dysfunction
molecular_function	affects	clinical_attribute
molecular_function	affects	disease_or_syndrome
molecular_function	affects	experimental_model_of_disease
molecular_function	affects	fish
molecular_function	affects	fungus
molecular_function	affects	genetic_function
molecular_function	affects	human
molecular_function	affects	invertebrate
molecular_function	affects	mammal
molecular_function	affects	mental_process
molecular_function	affects	mental_or_behavioral_dysfunction
molecular_function	affects	natural_phenomenon_or_process
molecular_function	affects	neoplastic_process
molecular_function	affects	organ_or_tissue_function
molecular_function	affects	organism
molecular_function	affects	organism_attribute
molecular_function	affects	organism_function
molecular_function	affects	pathologic_function
molecular_function	affects	physiologic_function
molecular_function	affects	plant
molecular_function	affects	reptile
molecular_function	affects	rickettsia_or_chlamydia
molecular_function	affects	vertebrate
molecular_function	affects	virus
natural_phenomenon_or_process	affects	biologic_function
natural_phenomenon_or_process	affects	cell_function
natural_phenomenon_or_process	affects	cell_or_molecular_dysfunction
natural_phenomenon_or_process	affects	disease_or_syndrome
natural_phenomenon_or_process	affects	experimental_model_of_disease
natural_phenomenon_or_process	affects	genetic_function
natural_phenomenon_or_process	affects	mental_process
natural_phenomenon_or_process	affects	mental_or_behavioral_dysfunction
natural_phenomenon_or_process	affects	molecular_function
natural_phenomenon_or_process	affects	neoplastic_process
natural_phenomenon_or_process	affects	organ_or_tissue_function
natural_phenomenon_or_process	affects	organism_function
natural_phenomenon_or_process	affects	pathologic_function
natural_phenomenon_or_process	affects	physiologic_function
neoplastic_process	affects	alga
neoplastic_process	affects	amphibian
neoplastic_process	affects	animal
neoplastic_process	affects	archaeon
neoplastic_process	affects	bacterium
neoplastic_process	affects	biologic_function
neoplastic_process	affects	bird
neoplastic_process	affects	cell_function
